customer_id,customer_name,total_trips,total_spent,avg_rating
C02286,"Yagnesh Buch",9,3598.75,3.58
C02287,"Kavya Tara",6,3661.7,3.42
C02288,"Max Prashad",9,5387.7,3.4
C02290,"Krish Mall",3,1391.6,4
C02291,"Oeshi Mani",10,8459.75,3.77
C02292,"Veer Narula",13,5493.5,3.55
C02293,"Samesh Zacharia",7,3705.8,4.41
C02294,"Tristan Raj",10,3760.2999999999997,4.23
C02295,"Qadim Sathe",7,4161.5,3.57
C02296,"Dhruv Swamy",12,6237.6,3.39
C02297,"Charles Dhaliwal",8,3489.55,3.8
C02298,"Jeremiah Chand",8,3592.45,3.99
C02300,"Unni Mukhopadhyay",10,6919.7,3.84
C02301,"Yash Samra",3,1417,2.6
C02302,"Chavvi Mangal",7,4916.15,3.61
C02304,"Fariq Parsa",8,3374.3,4.11
C02305,"Oliver Sinha",7,3448.3,4.06
C02306,"Yashasvi Sant",12,6151.450000000001,3.63
C02307,"Vasatika Bahri",8,3278.25,3.41
C02308,"Prisha Chacko",12,5522.25,3.95
C02311,"Keya Srivastava",5,1697.2,4.08
C02312,"Laban Singh",8,3805.8,4.1
C02313,"Ranveer Agrawal",6,4735.5,4.35
C02314,"Vyanjana Ravel",13,6594.55,4.1
C02315,"Megha Prakash",7,2272.2,3.81
C02316,"Darika Bobal",9,3118.6,3.82
C02317,"Jeet Rajan",6,2193.3,4.35
C02318,"Rishi Sarin",6,3045.25,4.33
C02319,"Yashodhara Suresh",11,5725.5,4.08
C02320,"Dalbir Rajan",7,3828.7999999999997,3.53
C02321,"Yatin Kibe",10,5162.25,4.3
C02322,"Janaki Bala",9,4622.25,3.84
C02323,"Advika Shah",4,2282,3.9
C02324,"Aachal Kota",5,3128.25,4.4
C02326,"Leena Rao",9,5029.35,4.41
C02327,"Zarna Gulati",10,5048.5,3.91
C02328,"Noah Sane",9,5184.049999999999,4.4
C02329,"Xiti Walia",7,3865.9,3.66
C02330,"Darika Sabharwal",7,2528.9,3.7
C02331,"Ikbal Padmanabhan",8,4138.25,4.05
C02332,"Amruta Kadakia",3,1528.4,4.33
C02333,"Darika Ahuja",16,8572.5,3.81
C02334,"Aarav Chatterjee",10,4188.15,3.3
C02335,"Omaja Mani",5,1613.75,4.04
C02337,"Krish Hora",5,3409.25,3.48
C02338,"Yadavi Choudhary",9,3048.8,3.83
C02340,"Rehaan Lad",12,7742.650000000001,4
C02341,"Ridhi Chopra",10,3798.3,4.16
C02342,"Fariq Memon",15,6239.6,3.53
C02343,"Jeet Malhotra",8,4957.5,3.92
C02344,"Ayushman Keer",3,661.7,3.6
C02345,"Harrison Andra",7,3607.75,4.24
C02346,"Abhimanyu Barman",8,4423.2,4.6
C02347,"Abhimanyu Prashad",6,1705.3,3.9
C02348,"Vedika Solanki",10,4001.4500000000003,3.34
C02349,"Pushti Nayar",10,5624.45,3.19
C02350,"Divya Khatri",7,4601.8,4.04
C02351,"Kritika Bhandari",10,5533,3.74
C02353,"Liam Bal",11,4240.2,4.06
C02354,"Ati Kothari",13,6330.1,3.86
C02355,"Vaishnavi Varma",8,3327.4500000000003,3.8
C02356,"Aarush Nagy",5,3657.05,4.26
C02357,"Chakradev Nanda",7,3951.35,4.03
C02358,"Vivaan Sundaram",11,5954.049999999999,3.28
C02359,"Ijaya Sangha",5,3151.75,3.86
C02362,"Joshua Tank",9,4370.3,3.34
C02363,"Charvi Sibal",10,3206,4.11
C02364,"Jack Subramaniam",4,1952.25,4.6
C02365,"Yagnesh Kakar",11,4337.95,4.01
C02366,"Hitesh Saran",7,4680.5,4.09
C02367,"Naveen Narain",13,6175.25,4.08
C02368,"Avni Kannan",10,5248.4,3.92
C02369,"Vamakshi Dasgupta",7,5584.75,4.21
C02370,"Vyanjana Chana",9,3119,4.08
C02371,"Udarsh Bhattacharyya",7,6130.7,4.03
C02372,"Krishna Raj",8,5120.25,3.6
C02373,"Viraj Kapoor",8,6865.5,3.97
C02374,"Bina Chahal",9,3604.15,3.94
C02375,"Harini Guha",7,4195,4.01
C02376,"Jhalak Datta",10,5600.45,3.96
C02380,"Hredhaan Rana",3,1885,4.5
C02382,"Theodore Tata",5,2746.9,3.94
C02384,"Ekaja More",12,5504.75,3.54
C02385,"Anusha Sridhar",4,2060,4.18
C02388,"Umang Ben",9,3523.75,4.12
C02389,"Vinaya Ramanathan",10,4389.65,3.96
C02391,"Urvashi Pall",6,3746.5,4.3
C02392,"Mahika Bora",9,4693.65,3.47
C02393,"Barkha Hayer",13,7254.25,4.22
C02394,"Gunbir Deep",10,4845.2,4.32
C02395,"Daksha Shankar",9,4364.6,4.39
C02397,"Bishakha Dhillon",5,3117.4,4.14
C02398,"Rohan Andra",4,1810.2,3.92
C02399,"Manbir Puri",9,4840.25,4.3
C02401,"Praneel Ben",10,4543.15,4.38
C02402,"Radha Dixit",4,2606.75,3.42
C02403,"Yash Bandi",10,5078.2,3.5
C02404,"Mekhala Suresh",9,3273.4,4.17
C02406,"Lavanya Maharaj",8,4286.75,3.65
C02407,"Jhalak Apte",5,1826,4.08
C02408,"Fitan Dara",5,1615.7,4.06
C02409,"Arin Srinivasan",11,3911,3.96
C02412,"Devansh Yogi",13,6820.4,3.63
C02413,"Anmol Ramesh",10,6034.8,3.67
C02414,"Devansh Venkataraman",8,4057.3,4.06
C02415,"Sarthak Dalal",7,3933,4.1
C02416,"Abdul Sekhon",8,3406.75,4.13
C02417,"Jason Baral",7,4063.7,4.07
C02418,"Neel Chahal",6,1557.5,3.78
C02419,"Bakhshi Chad",13,6093.2,3.82
C02422,"Sai Dey",5,2974,4.34
C02426,"Lucky Mistry",7,3514.15,3.53
C02428,"Arunima Dave",10,5163.7,4.03
C02429,"Falan Kumer",6,6985,4.27
C02430,"Nihal Ratta",14,6205.8,3.91
C02431,"Aachal Sandal",10,2956.95,4.22
C02432,"Samar Bobal",5,2667,4.08
C02433,"Reyansh Pradhan",9,3806.8,3.99
C02434,"Oni Dube",13,6057,3.95
C02435,"Ladli Bal",9,4812.1,4.19
C02437,"Niharika Bhatti",12,5706.2,4.11
C02438,"Janani Nath",12,6515.05,3.72
C02439,"Madhav Kara",6,2630.5,3.7
C02440,"Guneet Purohit",11,5743.15,3.71
C02441,"Henry Dasgupta",7,5371.8,4
C02442,"Vrishti Chandran",8,4610.4,4.08
C02444,"Chanakya Garde",7,3032.5,4.07
C02445,"Pratyush Pai",9,5641.7,3.99
C02447,"Yochana Dugal",7,3062.5,4.26
C02448,"Luke Radhakrishnan",5,1995,4.3
C02449,"Chatresh Prabhakar",5,2127.15,3.88
C02450,"Omya Shankar",8,2688.2,3.41
C02451,"Irya Sidhu",4,2542,3.1
C02452,"Anya Sangha",9,3975.5,3.77
C02453,"Dalaja Chahal",8,5924.1,4.26
C02456,"Dakshesh Chad",10,5049.5,4.22
C02457,"Waida Anne",9,5255.8,3.46
C02459,"Nidra Atwal",6,3836.55,3.83
C02460,"Abhimanyu Sandal",8,4331.25,4.22
C02463,"Parth Borde",6,2634.6,3.75
C02465,"Warhi Raghavan",14,5823.65,3.57
C02467,"Jacob Mannan",7,2656.95,3.91
C02468,"Chaaya Lanka",12,5077.5,3.15
C02469,"Meera Kalla",9,5253.15,4.24
C02470,"Yutika Banik",7,4384.75,4.14
C02471,"Vinaya Bhandari",11,6015.95,3.98
C02472,"Triveni Narasimhan",6,2488.75,4.08
C02473,"Hredhaan Ahluwalia",11,4052.9,4.05
C02475,"Raagini Swamy",12,5820.4,3.66
C02476,"Yoshita Dube",9,4701,3.8
C02477,"Vinaya Amble",8,3106.5,3.68
C02479,"Chandani Patla",9,6299.8,3.84
C02480,"Amruta Chopra",12,9243.25,3.83
C02481,"Neel Dey",11,6263.9,3.89
C02482,"Abdul Parmer",12,5121.1,3.84
C02483,"Indrajit Gupta",9,2992.9,4.19
C02484,"Kiaan Rana",14,5274.15,4
C02485,"Azad Dyal",10,4764.3,3.41
C02486,"Varenya Lata",9,3916.95,3.76
C02487,"Vrinda Tandon",9,4494.5,3.93
C02488,"Ekta Ratta",7,3610.35,4.21
C02490,"Jonathan Dugal",6,2279.75,3.53
C02492,"Pushti Anand",8,3188,4.16
C02493,"Bimala Manda",8,4393.75,4.06
C02494,"Pushti Kota",10,3997.6,4.32
C02495,"Yasti Grover",9,5436.55,4.09
C02497,"Pushti Issac",10,5827.75,3.8
C02498,"Yadavi Golla",6,1487.75,4.38
C02499,"Veer Dara",7,2924.9,3.96
C02500,"Balvan Mahal",8,5076.55,4.05
C02501,"Pooja Badami",11,5058.6,3.77
C02503,"Damini Kashyap",8,4815.75,3.98
C02504,"Pooja Srinivas",8,4511,3.85
C02505,"Charan Modi",7,3889.4,3.8
C02507,"Yatin Nagarajan",8,3345,3.94
C02508,"Qabil Baria",5,3509.25,4.1
C02509,"Ekanta Kala",9,4037.35,4.02
C02510,"Ati Chaudhuri",7,4565.7,3.69
C02511,"Zayyan Swamy",12,4292.2,4.32
C02513,"Kalpit Narula",7,3165.1,4.41
C02514,"Kamya Khanna",4,2032.75,3.6
C02515,"Shivansh Rajagopalan",7,2786.5,3.9
C02516,"Kalpit Dara",9,3909.55,4.13
C02517,"Reyansh Sehgal",10,6086.2,4.29
C02519,"Saksham Walla",6,3580,3.27
C02520,"Caleb Datta",9,3754.5499999999997,4.03
C02521,"Zayyan Palan",5,2003.65,3.92
C02522,"Saumya Dalal",12,6178.4,4.17
C02523,"Ekansh Subramanian",9,3745.6,3.58
C02524,"Ojas Mahal",7,3251.05,4.04
C02525,"Bimala Bath",7,3803.75,3.74
C02527,"Noah Sarma",14,7387.6,3.44
C02528,"Madhavi Rattan",8,4761.7,3.9
C02529,"Samuel Gour",7,3284.35,4.29
C02530,"Tejas Andra",9,3561.5,3.98
C02531,"Yahvi Vohra",6,2708.15,4.12
C02532,"Thomas Minhas",8,4659.15,3.96
C02533,"Jagat Garg",11,4707.05,3.8
C02534,"Wazir Manne",3,1093.6,4.57
C02535,"Arunima Deol",9,5128.95,3.98
C02536,"Yuvraj Kade",12,3276.45,4.12
C02537,"Aarav Palan",9,3371,3.93
C02539,"Kiaan Rege",5,2053,3.44
C02540,"Ekta Bhandari",5,1952.5,3.82
C02541,"Ishani Kanda",6,2511.6499999999996,3.85
C02542,"Patrick Kunda",11,5985.95,3.65
C02543,"Lavanya Kurian",8,5356.25,4.11
C02547,"Varenya Chander",9,3378.15,3.9
C02549,"Ranbir Swaminathan",11,4699.75,4.13
C02550,"Baghyawati Bail",13,6660.5,4.24
C02552,"Ekaraj Dhar",8,3292.4,4
C02553,"Yatan Sha",11,5622.3,3.84
C02554,"Harish Vyas",8,3558.9,3.74
C02555,"Harish Purohit",7,3210.6,3.76
C02557,"Kevin Kothari",9,4464,3.59
C02558,"Amrita Dhar",11,7738.45,3.9
C02562,"Varenya Dubey",7,3393.9,3.81
C02564,"Harshil Minhas",3,1399.5,3.77
C02566,"Arjun Karan",5,2234.8,4.1
C02568,"Upkaar Rajagopalan",7,5022.25,4.06
C02569,"Vyanjana Gara",7,3678.3,3.91
C02570,"Harsh Manda",10,4502.05,3.9
C02572,"Caleb Dora",7,2470.5,4.24
C02574,"Mason Mitra",6,3406,4.32
C02576,"Jyoti Lanka",9,4356.1,4.14
C02578,"Ekaja Divan",7,2398.25,3.84
C02579,"Vanya Bhavsar",6,2563.9,3.7
C02582,"Ira Nagar",6,2953.95,3.98
C02583,"Vasana Sachdev",3,1448.5,3.97
C02585,"Widisha Yohannan",8,3362.25,4.11
C02586,"Victor Rajagopalan",6,2310.05,4.2
C02587,"Theodore Chahal",6,2830.4,4.17
C02588,"Aarnav Jani",7,3648.75,3.83
C02589,"Janani Som",7,3028.45,3.76
C02590,"Darpan Palla",4,2763.9,3.68
C02591,"Chaitaly Sharma",9,7011.75,3.93
C02593,"Daksh Devi",6,2521.2,3.58
C02596,"Ethan Sood",13,8225.85,3.93
C02597,"Ayushman Din",3,1108.5,3.8
C02598,"Farhan Konda",9,2982.85,4.29
C02600,"Upma Dey",5,1212.5,2.98
C02601,"Upma Sabharwal",10,3944.85,4.11
C02602,"Sachi Arya",6,3152.4,3.48
C02603,"Nachiket Bhasin",2,3070.5,4.6
C02604,"Oscar Thakur",9,2180.6,3.59
C02605,"Meghana Sampath",3,1930.5,3.83
C02606,"Aarna Thaker",6,3217.75,3.93
C02607,"Pallavi Dugar",7,2778.3999999999996,4.23
C02609,"Nandini Bhalla",11,5098.2,3.45
C02610,"Qarin Brahmbhatt",8,4900.7,3.85
C02611,"Vansha Munshi",13,6037.200000000001,4.22
C02612,"Lajita Gala",6,3252.75,3.65
C02614,"Hemang Brahmbhatt",17,9444.8,4.09
C02615,"Ayaan Khatri",11,3878.5,4.11
C02616,"Hredhaan Bhattacharyya",7,3804.3,3.76
C02617,"Dayamai Guha",3,1221,3.83
C02618,"Bachittar Khosla",6,3069.2,3.88
C02619,"Chaitanya Sule",7,2889.8,3.81
C02621,"Ishanvi Mandal",10,5346.45,3.58
C02622,"Divya Raman",5,2072,4.3
C02624,"Yahvi Chaudhuri",9,3866.15,3.94
C02625,"Arjun Raja",6,2421.8,4.03
C02627,"Farhan Chander",10,3585.5,4.14
C02628,"Tanveer Dhaliwal",7,2207.2,3.8
C02629,"Yachana Varty",5,1129.75,3.9
C02630,"Sara Deep",10,4315.25,4.42
C02631,"Jagvi Sankar",3,1829.45,4
C02632,"William Joshi",7,3335.5,4.1
C02633,"Michael Tank",13,6457.4,4.05
C02635,"Wishi Chandra",12,4916.7,3.69
C02636,"Omkaar Merchant",10,3924.75,4.1
C02637,"Ati Patla",12,7002.1,3.99
C02641,"Balveer Patla",9,6011.85,4.04
C02642,"Nandini Rege",12,5926.25,4.05
C02643,"Ridhi Peri",11,6572.05,3.64
C02644,"Kashvi Chacko",8,4579.2,3.89
C02646,"Dakshesh Konda",6,3733,4.35
C02650,"Girik Palla",8,3702,4.31
C02652,"Hritik Ranganathan",5,2795.6,3.72
C02653,"Ryan Ratti",8,4244,4.15
C02655,"Simon Soni",16,8185.099999999999,4.08
C02656,"Suhani Barad",12,4034.8,4.02
C02658,"Ekaja Balay",12,5467.2,3.82
C02659,"David Pathak",12,7789.5,3.97
C02663,"Anusha Ravel",5,2614.3999999999996,4.08
C02664,"Siya Saini",12,6317,3.92
C02665,"Aashi Gour",5,2733.1,4.3
C02666,"George Sangha",6,2050,2.85
C02668,"Vasatika Soman",8,3191.3,4.04
C02669,"Rajeshri Pant",13,5499.75,4.04
C02670,"Advaith Issac",9,4161.3,4
C02671,"Ekiya Nadig",8,2645.1000000000004,3.75
C02672,"Tara Divan",10,4349.35,3.37
C02674,"Shravya Dass",6,2864.95,3.87
C02675,"Gunbir Bansal",5,2341.7,4.14
C02676,"Osha Ganesan",7,3547.6,3.86
C02677,"Tarak Pall",6,867.4,3.98
C02680,"Yadavi Dash",4,2499,4.45
C02681,"Tamanna Sachdev",3,1295.6,4.2
C02682,"Indira Sandhu",11,6382.15,4.16
C02683,"Ishaan Goda",10,5731.25,3.73
C02684,"Kashvi Goel",6,3979.85,4.13
C02689,"Sachi Thakur",6,2819.7,3.47
C02690,"Bimala Salvi",4,2530.5,3.78
C02691,"Suhani Raj",6,2165.75,4.18
C02692,"Upasna Dash",10,4748.25,4.01
C02695,"Aishani Mohanty",10,4454.1,3.82
C02696,"Wyatt Agrawal",13,5875.05,3.21
C02697,"Bachittar Aurora",9,6038.5,4.21
C02700,"Wyatt Raman",10,6790.7,4.14
C02701,"Charan Sanghvi",9,5027.45,3.7
C02702,"Oscar Rau",11,4777.75,3.79
C02703,"Zansi Dutt",5,2458.5,3.86
C02706,"Ekantika Jani",9,5308.7,4.01
C02707,"Atharv Sarkar",9,3868.6,3.64
C02708,"Ayaan Brar",11,4543,4.05
C02712,"Kritika Lad",9,5343.9,4.21
C02713,"Anvi Butala",10,4980.8,3.53
C02715,"Jason Chhabra",5,3110.8,3.12
C02716,"Adweta Gole",9,4715.1,3.81
C02717,"Warda Pathak",6,2889.75,4.28
C02723,"Jacob Oza",11,4854.5,4.1
C02724,"Abdul Dutt",9,4675,3.98
C02725,"Jairaj Hans",8,2988.7000000000003,3.18
C02726,"Arin Vasa",10,7526.05,4.18
C02728,"Ayushman Narang",13,6466.25,4.02
C02730,"Vasatika Iyengar",10,5898,3.63
C02731,"Chaitaly Sibal",6,4597,3.48
C02733,"Zashil Ghose",4,1778.65,3.8
C02734,"Maya Chauhan",9,2938.25,3.39
C02737,"Eiravati Chokshi",10,4888.8,4.07
C02738,"Pushti Iyengar",5,1896.5,3.98
C02743,"Pushti Grewal",7,2966.6499999999996,4.31
C02745,"Kamya Dhillon",9,5691.8,4.32
C02747,"Falguni Kala",10,6599,3.51
C02748,"Viraj Bhatti",8,3371.25,4.19
C02750,"Arunima Borde",6,2553.25,4.03
C02751,"Radhika Nadkarni",5,1653.5,4.1
C02752,"Rudra Hegde",12,5992.25,3.8
C02754,"Jagdish Dash",6,4197.8,4.6
C02756,"Bhavani Badami",7,3700.5,4.23
C02757,"Triya Mane",9,3778,4.21
C02758,"Balhaar Walla",8,3780.3,3.78
C02759,"Geetika Babu",2,1179,4.2
C02760,"Girish Sagar",10,4429,4.21
C02761,"Anvi Nadig",8,2412.85,4.14
C02762,"Mugdha Buch",13,8501.55,3.87
C02763,"Wakeeta Batta",7,2510.7,3.73
C02765,"Kashvi Chauhan",4,1737.1999999999998,3.88
C02766,"Champak Anne",6,2298,3.82
C02768,"Gaurang Halder",11,5161.95,4.18
C02770,"Indrajit Bava",7,4878.95,3.87
C02772,"Anamika Garde",5,1521,4.2
C02773,"Triveni Dar",5,2094.05,3.7
C02774,"Manbir Sachdev",6,2578.8,4.08
C02775,"Jason Vig",8,5405.8,3.92
C02776,"Vanya Suri",4,1747.45,4.25
C02777,"Vasudha Kara",9,3281,3.91
C02781,"Upadhriti Rajan",6,2980.25,4.02
C02783,"Devika Setty",6,3331.45,4.08
C02784,"Yamini Cherian",5,1750.7,3.66
C02785,"Theodore Patla",8,3019.75,4.06
C02786,"Yochana Jain",5,3208.45,3.54
C02787,"Raghav Biswas",7,2694.2,4.01
C02788,"Nitesh Mohanty",11,6067,4.25
C02789,"Manan Shenoy",17,6557.35,4.16
C02791,"Rachit Loke",4,4506.2,4.28
C02792,"Sneha Pandey",9,3908.85,4.21
C02793,"Frado Pandya",6,3060.8,3.45
C02795,"Yashoda Nath",11,4548.95,3.96
C02796,"Anjali Pingle",9,3646.35,4.02
C02797,"Lavanya Sami",4,2046.5,4.3
C02798,"Ranbir Rau",9,5947.9,3.94
C02800,"Chandresh Kothari",9,4729.85,3.58
C02801,"Ishwar Bera",10,6801.85,3.93
C02802,"Amaira Khare",9,3268.9,4.18
C02804,"Manya Ramaswamy",5,2806.3,3.92
C02805,"Amrita Tandon",10,4004.25,3.91
C02807,"Bhavna Aggarwal",9,2363.25,3.03
C02808,"Yahvi Sood",8,4252.099999999999,4.26
C02810,"Ojas Grover",11,7957.85,4.21
C02811,"Lucky Arya",10,6084.25,3.57
C02812,"Priya Natt",9,4007.6,3.3
C02813,"Aishani Bose",5,1483.5,3.76
C02814,"Indira Som",7,4127,4.04
C02816,"Chakradev Badal",7,3362.5,3.86
C02817,"Vedant Vohra",8,5060.250000000001,4.18
C02818,"Manan Chandra",5,1940.7,4.36
C02819,"Gautami Sethi",8,3805,3.96
C02821,"Tara Arya",9,3139.8999999999996,3.87
C02822,"Charvi Nath",11,5073.650000000001,3.61
C02823,"Isaiah Madan",6,3108.6,3.77
C02824,"Manbir Roy",9,1548.2,4.11
C02825,"Lucky Parikh",9,4096.1,4.01
C02826,"Yash Sankar",11,5597.75,3.97
C02827,"Gaurav Hari",12,6270.3,3.91
C02829,"Parth Lanka",6,2837.8,3.23
C02831,"Anya More",11,5472.2,3.99
C02832,"Zinal Oza",3,1341,3.87
C02834,"Bhavya Choudhary",12,6672.15,3.85
C02835,"Manan Shukla",16,6851.85,4.07
C02837,"Bhavya Bhattacharyya",5,2479,3.7
C02838,"Alexander Setty",12,7454.65,3.84
C02839,"Barkha Dasgupta",8,3593.1499999999996,4.04
C02840,"Damini Ahluwalia",9,4092.45,3.49
C02841,"Aadi Bedi",12,7053,4.07
C02842,"Inaya Mander",7,3673.2999999999997,4.17
C02843,"Gabriel Madan",8,3514.05,3.84
C02844,"Rachana Buch",6,3326,3.78
C02845,"Azad Solanki",6,4906.25,4.17
C02847,"Guneet Lal",4,2427.5,3.92
C02848,"Deepa Ghose",8,4813.6,4.14
C02849,"Ekantika Dewan",11,4299.5,3.83
C02850,"Zashil Deshmukh",8,3127.6499999999996,3.46
C02851,"Charvi Mody",10,5908.25,3.8
C02852,"Triya Goswami",9,5402.5,3.4
C02853,"Gopal Devi",11,4716.85,3.98
C02854,"Dhriti Thakur",5,2649.5,3.78
C02855,"Upadhriti Pandya",8,3956,4.39
C02856,"Osha Roy",11,3904.5,4
C02857,"Avi Sama",4,1406.9,3.58
C02860,"Jeremiah Rau",10,5744.25,3.54
C02861,"Turvi Vasa",7,3796,4.33
C02862,"Frado Bhakta",9,3619.5,3.94
C02865,"Jairaj Vaidya",5,2141.1,4.1
C02866,"Samarth Varty",9,3202.2,3.99
C02867,"Laban Kapoor",11,4600.75,4.11
C02868,"Charvi Mukhopadhyay",8,2441.5,3.79
C02869,"Vedhika Iyer",6,3034.2,4.07
C02870,"Aadi Dua",7,4069,4.09
C02872,"Hemang Som",7,4494.75,3.67
C02873,"Mahika Bhakta",8,4203.75,3.72
C02875,"Wahab Lad",3,1324,4.13
C02876,"Jatin Sankaran",5,2163.25,3.74
C02877,"Qasim Dhar",7,3904.45,3.8
C02878,"Onkar Vaidya",7,4275,4.06
C02880,"Harish Tailor",14,5986.3,4.1
C02881,"Mahika Raju",3,2403.25,3.7
C02884,"Jai Ramachandran",10,6838.049999999999,4.11
C02888,"Xiti Thakur",6,2659.3,3.95
C02889,"Madhavi Varghese",5,2821.5,4.44
C02890,"Max Pandey",11,6012.45,4.06
C02892,"Meera Bir",8,3931.5,3.95
C02893,"Krisha Sodhi",11,5992.45,3.85
C02895,"Ekiya Pall",7,4271.15,4.06
C02897,"Vincent Char",9,4744.8,3.51
C02898,"Xalak Soni",8,3209.1499999999996,4.15
C02899,"Warjas Cheema",11,6139.45,3.89
C02900,"Leena Salvi",9,3996.8,4.24
C02901,"David Krishna",8,2064.3,4.27
C02902,"Elijah Sathe",9,1378.2,4.29
C02904,"Shivani Purohit",12,7201.2,3.73
C02906,"Bhavika Kar",8,3282.1500000000005,4.41
C02907,"Radha Wadhwa",10,4907.5,4.01
C02908,"Gabriel Bajwa",4,2799,4.32
C02909,"Samar Bandi",7,3037.25,3.97
C02911,"Ekbal Oak",6,3658.25,3.9
C02912,"Ranveer Johal",7,3265.4,4.21
C02913,"Xiti Pandey",8,2635.25,3.98
C02914,"Ekalinga Sarna",8,2787.9,2.96
C02915,"Ekavir Brar",11,4268.65,3.93
C02916,"Harrison Dalal",11,6447.5,4.15
C02918,"Udarsh Mann",12,5530.6,3.84
C02919,"Madhavi Parmar",8,4420.65,4.09
C02920,"Bhavna Borde",13,5739.150000000001,4.07
C02921,"Zarna Tella",5,2320.65,3.76
C02922,"Dakshesh Choudhry",9,3845.75,3.96
C02923,"Adya Balan",7,2605.9500000000003,4.17
C02924,"Oviya Lal",6,3390,3.33
C02925,"Daniel Dewan",7,1080,4.13
C02927,"Balendra Pal",10,4466.7,3.97
C02928,"Faris Srinivas",8,3770.5,3.88
C02929,"Benjamin Chawla",5,2984,3.98
C02930,"Yashica Kar",9,4268.5,3.74
C02931,"Raagini Sridhar",7,2942.75,4.09
C02932,"Ansh Bhakta",9,4328.75,3.06
C02933,"Ladli Badami",10,4999.75,3.86
C02935,"Jeremiah Sani",7,3380.4,4.26
C02936,"Lakshit Dâ€™Alia",7,3340.75,3.76
C02937,"Jhalak Pandey",6,3446.85,4.33
C02938,"Rajeshri Bhardwaj",5,1924.25,4
C02939,"George Anne",6,3580.75,3.77
C02940,"Chakradev Aurora",10,5140.75,3.78
C02942,"Reva Gole",7,3721.25,3.49
C02944,"Brinda Dayal",9,4530.65,3.69
C02945,"Varenya Das",6,3738,3.8
C02946,"Faraj Krishna",8,4431.3,4.08
C02947,"Warda Parikh",9,2778.75,3.99
C02948,"Sachi Mittal",10,7406.75,4.06
C02949,"Yash Vyas",14,6977.15,4
C02951,"Hiral Roy",10,3347,3.96
C02953,"Vihaan Mody",8,3723,4.2
C02955,"Balendra Keer",10,5653.3,4.25
C02956,"Sudiksha Comar",12,6054.25,3.54
C02957,"Bahadurjit Madan",8,4247.25,3.88
C02958,"Charita Chad",7,2857.75,3.69
C02959,"Leena Tandon",11,3294.25,4.05
C02961,"Samesh Raghavan",6,2209.5,4.1
C02963,"Atharv Nayar",12,6507.799999999999,3.77
C02964,"Tarak Bala",10,5218.1,3.89
C02965,"Prisha Bhandari",4,2244,3.97
C02966,"Lipika Mani",5,1863.25,3.64
C02967,"Panini Venkataraman",12,5895.1,3.01
C02968,"Lakshmi Sibal",8,4011.7,3.49
C02969,"Kevin Aurora",7,3550,3.67
C02972,"Janaki Luthra",7,3962.6,4.04
C02975,"Anay Sarraf",11,6115.05,3.89
C02976,"Balhaar Parmer",9,5398.4,3.73
C02977,"Nilima Bhardwaj",5,4361.25,3.8
C02979,"Pranit Kuruvilla",12,7075.15,3.62
C02980,"Aashi Talwar",4,1808.5,3.95
C02981,"Owen Din",7,5662.5,4.09
C02982,"Viraj Contractor",6,3304.5,3.93
C02983,"Qarin Toor",8,4522.6,3.86
C02986,"Ira Zachariah",7,4565.85,4.26
C02988,"Yashica Sawhney",12,3684.7,4.03
C02989,"Warjas Jani",4,1715.5,3.62
C02994,"Naveen Pillay",8,2274.4,2.98
C02995,"Mason Bal",8,4396,4
C02996,"Dhriti Vaidya",7,3091.2,4.39
C02997,"Tanveer Radhakrishnan",7,2948.9,4.19
C02998,"Mason Raj",7,3194.9,4.17
C03000,"Jairaj Wable",7,3742.85,3.97
C00007,"Pahal Oak",7,2612.4,3.49
C00008,"Tanveer Nayar",7,2776.1,4.2
C00015,"Lajita Mall",9,4406.65,3.88
C00025,"Priya Rastogi",8,2522.4,3.68
C00029,"Upadhriti Wadhwa",3,198.5,4.03
C00032,"Nakul Setty",10,3123.1,4.06
C00036,"Aadi Naik",5,2639.25,4.22
C00039,"Frederick Sunder",5,2362.7,3.98
C00047,"Abhimanyu Bobal",6,4215.4,4.2
C00049,"Ganga Bobal",7,4268,3.67
C00052,"Niharika Gupta",10,6882.1,3.91
C00055,"Darsh Rau",8,3160.35,3.7
C00060,"Girik Khalsa",8,4458.35,4.47
C00066,"Dalbir Bhat",2,1127,3.85
C00072,"Balveer Bumb",8,5930.75,4.1
C00074,"William Lanka",7,3022.7,3.33
C00077,"Ethan Yogi",8,4495.35,3.65
C00079,"Yash Pingle",6,3944.35,4.47
C00093,"Ishita Kade",6,2490.7,3.57
C00099,"Lavanya Barad",9,6197.65,4.03
C00100,"Tristan Iyengar",7,2891.95,3.61
C00101,"Inaya Mody",10,4049,3.82
C00102,"Udant Bajwa",6,3952.75,4.12
C00104,"Arya Panchal",6,5144.5,4.23
C00105,"Garima Bala",6,2479.5,3.87
C00107,"Radha Pai",6,1872.5,3.75
C00111,"Januja Sankar",6,3472.45,4.07
C00129,"Tanmayi Deol",3,1142,4.13
C00132,"Shivani Lad",12,5335.2,3.93
C00147,"Meera Bala",4,2646,3.88
C00148,"Krishna Shenoy",4,2337.5,4.22
C00151,"Arunima Sama",6,3297.5,4.08
C00156,"Urvashi Contractor",9,3917.9,3.97
C00158,"Oliver Contractor",7,3575.35,3.93
C00170,"Ladli Nayar",5,2349.1,3.52
C00173,"Anya Anne",2,1194,4.4
C00174,"Frederick Khurana",7,3795,3.39
